699,,,
700,上層甲板,upper decks,
701,下層甲板,lower decks,
702,阿斯塔利西亞號,<hex:021A020203>Astalicia<hex:021A020103>,
703,珊瑚塔<hex:02100103>[斧術師公會],Coral Tower<hex:02100103>(Marauders' Guild),
704,珊瑚塔,Coral Tower,
705,火槍手公會,Musketeers' Guild,
706,梅爾凡海關,Mealvaan's Gate,
707,梅爾凡海關<hex:02100103>[秘術師公會],Mealvaan's Gate<hex:02100103>(Arcanists' Guild),
708,俾斯麥餐廳,Bismarck,
709,俾斯麥餐廳<hex:02100103>[烹調師公會],Bismarck<hex:02100103>(Culinarians' Guild),
710,納爾迪克＆威米利作坊,Naldiq & Vymelli's,
711,納爾迪克＆威米利作坊<hex:02100103>[鍛鐵匠公會]<hex:02100103>[鑄甲匠公會],Naldiq & Vymelli's<hex:02100103>(Blacksmiths' Guild)<hex:02100103>(Armorers' Guild),
712,秘術師公會,Arcanists' Guild,
713,網倉,Fisherman's Bottom,
714,網倉<hex:02100103>[捕魚人公會],Fisherman's Bottom<hex:02100103>(Fishermen's Guild),
715,沉溺海豚亭,Drowning Wench,
716,沉溺海豚亭<hex:02100103>[冒險者公會],Drowning Wench<hex:02100103>(Adventurers' Guild),
717,鏡海魚店,Hyaline,
718,七賢堂,Seventh Sage,
719,永遠少女亭,Missing Member,
720,烹調師公會,Culinarians' Guild,
721,後桅塔,Mizzenmast,
722,海將艦橋,Bridge,
723,作戰指揮室,stateroom,
724,作戰會議室,briefing room,
725,利姆薩·羅敏薩飛艇坪,airship landing,
726,陸行鳥欄,chocobokeep,
727,北極星燈塔,Pharos Polaris,
728,渡輪碼頭,ferry docks,
729,養殖場,Barrel,
730,競拍所,auction house,
731,烏鴉之梯,Crow's Lift,
732,工事大廳,Bulwark Hall,
733,後桅旅店,Mizzenmast Inn,
734,捕魚人公會,Fishermen's Guild,
735,和風陸門,Zephyr Gate,
736,暴風陸門,Tempest Gate,
737,艦尾樓,Aftcastle,
738,乙太之光廣場,Limsa Lominsa aetheryte plaza,
739,八分儀廣場,Octant,
740,,,
741,錨場,Anchor Yard,
742,燕鷗大橋,Procession of Terns,
743,國際廣場,Hawkers' Round,
744,東國際商販路,East Hawkers' Alley,
745,西國際商販路,West Hawkers' Alley,
746,海鰻橋廊,Lamprey's Leap,
747,海鯉橋廊,Minnow's Leap,
748,中央管區,Central Limsa Lominsa,
749,北部管區,Northern Islands,
750,船長區,Captains Ward,
751,南部管區,Southern Islands,
752,水手區,Sailors Ward,
753,商業區,Market Wards,
754,利姆薩·羅敏薩碼頭,Lominsan ferry docks,
755,黑渦軍令部,Maelstrom Command,
756,黃石竹門,Carnation Door,
757,緊鎖的門,sealed door,
758,緊鎖的門,sealed door,
759,避難地正門,Runstop Headgate,
760,避難地內門,Runstop Gutgate,
761,避難地暗門,Runstop Backgate,
762,野營地正門,Longstop Headgate,
763,船長室大門,captain's quarters,
764,冒險者公會前（鍛鐵匠公會/鑄甲匠公會/黑渦團）,Aftcastle,
765,烹調師公會前（俾斯麥餐廳）,Culinarians' Guild,
766,斧術師公會前（珊瑚塔）,Marauders' Guild,
767,市場（國際廣場）,Hawkers' Alley,
768,捕魚人公會前（雙劍師公會）,Fishermen's Guild,
769,秘術師公會前（渡輪碼頭）,Arcanists' Guild,
770,和風陸門（中拉諾西亞方面）,Zephyr Gate (Middle La Noscea),
771,暴風陸門（拉諾西亞低地方面）,Tempest Gate (Lower La Noscea),
772,冒險者公會前,Adventurers' Guild,
773,咒術師公會前,Thaumaturges' Guild,
774,劍術師公會前（鬥技場）,Gladiators' Guild,
775,採礦工公會前（天青鬥場）,Miners' Guild,
776,煉金術士公會前,Alchemists' Guild,
777,裁衣匠公會前,Weavers' Guild,
778,烏爾達哈王政廳,Chamber of Rule,
779,娜娜莫新門（西薩納蘭方面）,Gate of the Sultana (Western Thanalan),
780,納爾之門（中薩納蘭北方面）,Gate of Nald (Central Thanalan),
781,札爾之門（中薩納蘭南方面）,Gate of Thal (Central Thanalan),
782,弓箭手公會前,Archers' Guild,
783,市場（製革匠公會前）,Leatherworkers' Guild & Shaded Bower,
784,槍術師公會前,Lancers' Guild,
785,幻術師公會前,Conjurers' Guild,
786,園藝工公會前,Botanists' Guild,
787,米·凱特露天劇場,Mih Khetto's Amphitheatre,
788,雕金匠公會前,Goldsmiths' Guild,
789,沉默庭院,Silent Garden,
790,長廊,Long Hall,
791,旅人棧橋,Point of Peregrination,
792,水上庭院,Still Waters,
793,無限迴廊,Endless Rise,
794,旅人安息所,Final Ease,
795,放浪神禮堂,chantry,
796,金錠池,Golden Pools,
797,無錢洞,Empty Pocket,
798,黃水湖,Bile Lake,
799,守衛陷阱,Trap,
800,守衛駐所,Lock,
801,金庫門,Banded Lid,
802,徵稅人的金庫,Coincounter's Chest,
803,守財奴的住處,Miser's Hold,
804,守財奴的倉房,Miser's Take,
805,門衛駐所,guardhouse,
806,陸行鳥欄,chocobo stables,
807,虎口,Gullet,
808,大禮堂,grand hall,
809,龍息瀑布,Dragonbreath Falls,
810,衛兵食堂,feasting hall,
811,衛兵營房,knights' quarters,
812,聖達奈芬禮拜堂,Altar to Saint Daniffen,
813,練兵廣場,training hall,
814,太陽階地,Sun Terrace,
815,塔塔梅夫二世的祈禱所,Oratory of Tatamefu II,
816,拉拉弗托一世的庭院,Rosarium of Lalafuto I,
817,拉拉弗托四世的地下神殿,Adytum of Lalafuto IV,
818,武力之間,Vault of Steel,
819,財力之間,Vault of Wealth,
820,魔力之間,Vault of Aether,
821,智力之間,Vault of Secrets,
822,拉拉弗托三世的庭院,Rosarium of Lalafuto III,
823,審理之間,Inquisitor's Measure,
824,梅梅托女王的祈禱所,Oratory of Memeto the Meek,
825,太陽神大堂,Cameral Chamber,
826,祈禱所大門,inner sanctum gate,
827,緊鎖的門,sealed door,
828,緊鎖的門,sealed door,
829,緊鎖的門,sealed door,
830,緊鎖的門,sealed door,
831,緊鎖的門,sealed door,
832,地下神殿大門,lower sanctum gate,
833,武力之門,Vault of Steel,
834,財力之門,Vault of Wealth,
835,魔力之門,Vault of Aether,
836,智力之門,Vault of Secrets,
837,審理之門,Path to Retribution,
838,枯水沙層,The Dry Sands,
839,湧水沙層,The Wet Sands,
840,青磷水沙層,The Blue Sands,
841,飽食的前堂,Feeding Pit,
842,沉澱的中廳,Sunken Antechamber,
843,大食王的玄室,Craver's Den,
844,埋門,chocobo stables gate,
845,大手門,Gullet gate,
846,應門,grand hall gate,
847,食堂大門,feasting hall gate,
848,4級魔導結界,Level IV Magitek Field,
849,1層,ground level,
850,地下1層,First Drop,
851,海狼洞,Wolf Pit,
852,紅牙囚籠,Fang Cage,
853,藍爪囚籠,Claw Cage,
854,聖堂入口,sanctum entrance,
855,埋沒遺跡,inner sanctum,
856,地下遺跡,lower sanctum,
857,十字大堂,Crossroads,
858,腐朽迷路,Path of Decay,
859,妖異迷路,Path of Vice,
860,煉獄迷路,Path of Redemption,
861,升天走廊,Walk of Ascension,
862,死者浴室,Pools of Demise,
863,,,
864,愚者浴室,Pools of Folly,
865,腐王朝堂,Hall of the Tainted,
866,嘆息走廊,Walk of Lament,
867,妖王朝堂,Hall of the Deviant,
868,灼熱走廊,Walk of Fire,
869,獸王朝堂,Hall of the Savage,
870,不淨的大堂,Gier Hall,
871,慘劇的翼廊,Bloody Transept,
872,背叛的謁見廳,Presence Chamber,
873,1層,ground floor,
874,2層,second floor,
875,3層,third floor,
876,悲憤的前庭,forecourt,
877,碉樓,barbican,
878,右翼胸牆,right brattice,
879,副飛艇庫,strongroom,
880,騎兵駐所,barracks,
881,左翼胸牆,left brattice,
882,勇將朝堂,Hall of the Inexorable,
883,亡者浴室,Pools of Oblivion,
884,指控之門,accusation chamber door,
885,拷問之門,abacination chamber door,
886,勘查據點,Exploratory Site entrance,
887,隕石風洞,Meteor fissure,
888,隕石勘查坑,aetheroacoustic exploratory site,
889,亞拉戈遺構,Allagan megastructure,
890,第一刃區,First Blade,
891,勘查坑深層,lower aetheroacoustic exploratory site,
892,第七區,Sector VII,
893,第四區,Sector IV,
894,第二區,Sector II,
895,第一區,Sector I,
896,第三區,Sector III,
897,第五區,Sector V,
898,第六區,Sector VI,
899,引擎室,engine room,
900,壓縮室,compression chamber,
901,推進室,propellant chamber,
902,隔離壁,drive cylinder,
903,巴哈姆特的右手,the Right Hand of Bahamut,
904,第一艦橋,main bridge,
905,升降區,Lifts,
906,第十二刃區,Twelfth Blade,
907,第十一刃區,Eleventh Blade,
908,第十刃區,Tenth Blade,
909,第九刃區,Ninth Blade,
910,第八刃區,Eighth Blade,
911,第七刃區,Seventh Blade,
912,第六刃區,Sixth Blade,
913,第五刃區,Fifth Blade,
914,第四刃區,Fourth Blade,
915,第三刃區,Third Blade,
916,第二刃區,Second Blade,
917,防衛指揮室,security command,
918,群狼困鬥,Fold,
919,拘束艦,<hex:021A020203>Ragnarok<hex:021A020103>,
920,六角梯,Hexalift,
921,拘束艦隔離壁,<hex:021A020203>Ragnarok<hex:021A020103> outer hull,
922,要塞外圍,outer hold,
923,要塞中城,inner hold,
924,引擎室,engine room,
925,壓縮室,compression chamber,
926,推進室,propellant chamber,
927,天狼星燈塔,Pharos Sirius,
928,第二塔基,second spire,
929,乙太貯藏室,fuel chamber,
930,乙太壓縮室,aether compressor,
931,天狼星燈室,beacon chamber,
932,第三塔基,third spire,
933,第四塔基,fourth spire,
934,乙太抽送室,aether pump,
935,5層,fifth floor,
936,4層,fourth floor,
937,3層,third floor,
938,2層,second floor,
939,1層,ground floor,
940,地下1層,flood cellar,
941,水晶門,Crystal Gate,
942,八劍士前庭,Eight Sentinels,
943,第七天堂,Seventh Heaven,
944,第789洞穴團採礦地,789th Order Dig,
945,諾布養育場,Novv's Nursery,
946,月影島,Moonshade Isle,
947,海上的商船,Open Sea - Merchantman,
948,海上的海盜船,Open Sea - Pirate Vessel,
949,海歸墓碑,Reef of Sending,
950,未知釣場,undiscovered fishing hole,
951,葉脈水系,Vein,
952,鏡池,Mirror,
953,落翠底,Verdant Drop,
954,漣漪小川,Springripple Brook,
955,妖精領溪谷,Sylphlands,
956,哈希瓦河上游,upper Hathoeva River,
957,哈希瓦河中游,middle Hathoeva River,
958,哈希瓦河下游,lower Hathoeva River,
959,哈希瓦河東支流,east Hathoeva River,
960,哥布林血流,Goblinblood,
961,嘈雜川,Murmur Rills,
962,秋瓜湖畔,Fallgourd Float,
963,塔赫托特爾湖,Lake Tahtotl,
964,翡翠湖濱,Jadeite Flood,
965,紅茶川水系下游,lower Black Tea Brook,
966,糾纏沼澤林源流,Deep Tangle,
967,歌詠裂谷北部,North Shards,
968,庫爾札斯河,Coerthas River,
969,劍峰山麓,Nail,
970,巨龍首營地水庫,Dragonhead latrines,
971,調查隊冰洞,exploratory ice hole,
972,伊修加德大雲海,Sea of Clouds,
973,和風流地沿岸,Zephyr Drift,
974,盛夏灘沿岸,Summerford,
975,西永恆川,west Agelyss River,
976,莫拉比灣西岸,Moraby Bay,
977,雪松原沿岸地,Cedarwood,
978,南鮮血濱,south Bloodshore,
979,北鮮血濱,north Bloodshore,
980,東永恆川,east Agelyss River,
981,接雨草沼澤地,Juggernaut,
982,骷髏谷沿岸地,Skull Valley,
983,二分石沿岸地,Halfstone,
984,幻影群島北岸,Isles of Umbra northshore,
985,幻影群島南岸,Isles of Umbra southshore,
986,石綠湖南岸,south Bronze Lake,
987,石綠湖東北岸,northeast Bronze Lake,
988,石綠湖淺灘,Bronze Lake shallows,
989,登天路溪谷,Long Climb,
990,污流上游,upper Soot Creek,
991,污流下游,lower Soot Creek,
992,枯骨北泉,north Drybone,
993,枯骨南泉,south Drybone,
994,紫紅河,Burgundy Falls,
995,不悔戰泉,Zahar'ak,
996,撒溝厲沙海,Sagolii Desert,
997,撒溝厲沙丘,Sagolii dunes,
998,藍霧湧泉,Bluefog,
999,紅茶川水繫上游,upper Black Tea Brook,
1000,低語河谷,Whispering Gorge,
1001,羅塔諾海（船首）,Rhotano Sea (privateer forecastle),
1002,羅塔諾海（船尾）,Rhotano Sea (privateer sterncastle),
1003,庫爾札斯不凍池,unfrozen pond,
1004,清澈池,Clearpool,
1005,災禍池南,south Banepool,
1006,災禍池西,west Banepool,
1007,徹悟岩窟西,west Mourn,
1008,沙利亞克河上流,upper Thaliak River,
1009,沙利亞克河中流,middle Thaliak River,
1010,索姆阿爾雲帽,Sohm Al summit,
1011,廢液池,aetherochemical spill,
1012,石綠湖西北岸,northwest Bronze Lake,
1013,永夏島北,North Isle of Endless Summer,
1014,提蒙河,Timmon Beck,
1015,昏暗林,Dimwold,
1016,流星尾,Comet's Tail,
1017,威羅迪納河,Velodyna River,
1018,幻河,Mirage Creek,
1019,夫婦池,Grymm & Enid,
1020,慢水滌,Slow Wash,
1021,石楠瀑布,Heather Falls,
1022,判官神像,Ephor,
1023,猛牛浴池,Bull's Bath,
1024,阿拉基利水源地,Ala Ghiri Reservoir,
1025,贖罪之腕,Arms of Meed,
1026,鹽湖,Loch Seld,
1027,紅玉砲臺近海,Ruby Price,
1028,獄之蓋近海,Hells' Lid,
1029,龜甲島近海,Isle of Bekko,
1030,沖之岩近海,Shoal Rock,
1031,自凝島近海,Onokoro,
1032,漁村沿岸,Isari,
1033,絕鬼島近海,Isle of Zekki,
1034,蒼鷺池,Heron's Nest,
1035,蒼鷺河,Heron's Way,
1036,茨菰村水塘,Namai,
1037,多瑪城前,Doma Castle,
1038,城下碼頭,mercantile docks,
1039,無二江東,One River (East),
1040,無二江西,One River (West),
1041,梅泉鄉,Plum Spring,
1042,七彩溝,Prism Lake,
1043,七彩溪谷,Prism Canyon,
1044,朵塔兒水洲,Dotharl Khaa,
1045,太陽湖,Azim Khaat,
1046,涅木卡勒河,Nem Khaal,
1047,塔奧卡勒河,Tao Khaal,
1048,亞特卡勒河下游,lower Yat Khaal,
1049,亞特卡勒河上游,upper Yat Khaal,
1050,監獄廢墟托托·拉克千獄,Thousand Maws of Toto-Rak,
1051,地下靈殿塔姆·塔拉墓園,Tam-Tara Deepcroft,
1052,封鎖坑道銅鈴銅山,Copperbell Mines,
1053,天然要害沙斯塔夏溶洞,Sastasha,
1054,毒霧洞窟黃金谷,Aurum Vale,
1055,名門府邸靜語莊園,Haukke Manor,
1056,魔獸領域日影地修練所,Halatali,
1057,休養勝地布雷福洛克斯野營地,Brayflox's Longstop,
1058,古代遺跡喀恩埋沒聖堂,Sunken Temple of Qarn,
1059,神靈聖域放浪神古神殿,Wanderer's Palace,
1060,對龍城塞石衛塔,Stone Vigil,
1061,流沙迷宮樵鳴洞,Cutter's Cry,
1062,山中戰線澤梅爾要塞,Dzemael Darkhold,
1063,邪教駐地無限城古堡,Amdapor Keep,
1064,領航明燈天狼星燈塔,Pharos Sirius,
1065,騷亂坑道銅鈴銅山,Copperbell Mines (Hard),
1066,惡靈府邸靜語莊園,Haukke Manor (Hard),
1067,紛爭要地布雷福洛克斯野營地,Brayflox's Longstop (Hard),
1068,劍鬥領域日影地修練所,Halatali (Hard),
1069,腐壞遺跡無限城市街古蹟,Lost City of Amdapor,
1070,,,
1071,,,
1072,,,
1073,,,
1074,,,
1075,,,
1076,,,
1077,,,
1078,,,
1079,,,
1080,,,
1081,,,
1082,,,
1083,,,
1084,,,
1085,,,
1086,,,
1087,,,
1088,,,
1089,,,
1090,,,
1091,,,
1092,,,
1093,,,
1094,,,
1095,,,
1096,,,
1097,,,
1098,,,
1099,,,
1100,海霧村私人小屋,private cottage - Mist,
1101,海霧村私人公館,private house - Mist,
1102,海霧村私人別墅,private mansion - Mist,
1103,高腳孤丘私人小屋,private cottage - The Goblet,
1104,高腳孤丘私人公館,private house - The Goblet,
1105,高腳孤丘私人別墅,private mansion - The Goblet,
1106,薰衣草苗圃私人小屋,private cottage - The Lavender Beds,
1107,薰衣草苗圃私人公館,private house - The Lavender Beds,
1108,薰衣草苗圃私人別墅,private mansion - The Lavender Beds,
1109,1層,ground floor,
1110,2層,second floor,
1111,地下1層,cellarage,
1112,1層,ground floor,
1113,2層,second floor,
1114,地下1層,cellarage,
1115,,1,
1116,,2,
1117,,3,
1118,,4,
1119,,5,
1120,,6,
1121,,7,
1122,,8,
1123,,9,
1124,,10,
1125,,11,
1126,,12,
1127,,13,
1128,,14,
1129,,15,
1130,,16,
1131,,17,
1132,,18,
1133,,19,
1134,,20,
1135,,21,
1136,,22,
1137,,23,
1138,,24,
1139,,25,
1140,,26,
1141,,27,
1142,,28,
1143,,29,
1144,,30,
1145,部隊房屋,estate hall (free company),
1146,房屋管理人,resident caretaker,
1147,1層,ground floor,
1148,地下1層,cellarage,
1149,海霧村碼頭,Mist Docks,
1150,海霧村東區,Mist east,
1151,薰衣草苗圃東區,Lavender east,
1152,高腳孤丘北區,Goblet North,
1153,高腳孤丘東南區,Goblet southeast,
1154,高腳孤丘領路人,residential area guide (to the Goblet),
1155,海霧村南區,Mist south,
1156,海霧村南區碼頭,Mist south (docks),
1157,海霧村個人房間,Private Chambers - Mist,
1158,高腳孤丘個人房間,Private Chambers - The Goblet,
1159,薰衣草苗圃個人房間,Private Chambers - The Lavender Beds,
1160,個人房屋,estate hall (private),
1161,海霧村,Mist,
1162,[擴建區]海霧村,Mist subdivision,
1163,高腳孤丘,Goblet,
1164,[擴建區]高腳孤丘,Goblet subdivision,
1165,薰衣草苗圃,Lavender Beds,
1166,[擴建區]薰衣草苗圃,Lavender Beds subdivision,
1167,[擴建區]海霧沙灘,Mist Beach subdivision,
1168,[擴建區]霧門廣場,Mistgate Square subdivision,
1169,[擴建區]海將水渠,Admiral's Waterspire subdivision,
1170,[擴建區]觀海貿易路,Seagaze Markets subdivision,
1171,[擴建區]海霧村東北區,Mist Northeast subdivision,
1172,[擴建區]海霧村東南區,Mist Southeast subdivision,
1173,[擴建區]海霧村中央區,Central Mist subdivision,
1174,[擴建區]海霧村西北區（碼頭）,Mist Northwest subdivision,
1175,[擴建區]海霧村西南區,Mist Southwest subdivision,
1176,[擴建區]觀海貿易路（住宅區管理人）,Seagaze Markets subdivision,
1177,[擴建區]神納大樹,Senna's Pride subdivision,
1178,[擴建區]樹冠商店街,Dappled Stalls subdivision,
1179,[擴建區]鎮守石門,Autumn's Sentinels subdivision,
1180,[擴建區]芳草商店街,Wildflower Stalls subdivision,
1181,[擴建區]薰衣草苗圃東北區,Lavender Northeast subdivision,
1182,[擴建區]薰衣草苗圃南區,Lavender South subdivision,
1183,[擴建區]薰衣草苗圃西北區,Lavender Northwest subdivision,
1184,[擴建區]薰衣草苗圃西南區,Lavender Southwest subdivision,
1185,[擴建區]雅努·帕庭院,Yainu-Par subdivision,
1186,[擴建區]紫水棧橋,Amethyst Shallows subdivision,
1187,[擴建區]樹冠商店街（住宅區管理人）,Dappled Stalls subdivision,
1188,[擴建區]不息風口,Endless Draught subdivision,
1189,[擴建區]高腳市場,Goblet Exchange subdivision,
1190,[擴建區]雄心廣場,Brimming Heart subdivision,
1191,[擴建區]娜娜莫大風車,Sultana's Breath subdivision,
1192,[擴建區]鐵腕臺,Raubahn's Salute subdivision,
1193,[擴建區]高腳孤丘東區,Goblet East subdivision,
1194,[擴建區]高腳孤丘北區,Goblet North subdivision,
1195,[擴建區]高腳孤丘東南區,Goblet Southeast subdivision,
1196,[擴建區]高腳孤丘南區,Goblet South subdivision,
1197,[擴建區]高腳孤丘西南區,Goblet Southwest subdivision,
1198,[擴建區]高腳市場（住宅區管理人）,Goblet Exchange subdivision,
1199,[擴建區]海霧村碼頭,Mist docks subdivision,
1200,霧門廣場,Mistgate Square,
1201,海將水渠,Admiral's Waterspire,
1202,觀海貿易路,Seagaze Markets,
1203,海霧沙灘,Mist Beach,
1204,海霧村西北區,Mist west,
1205,海霧村東北區,Mist northeast,
1206,觀海貿易路（住宅區管理人）,Seagaze Markets,
1207,海霧村東南區,Mist southeast,
1208,高腳市場,Goblet Exchange,
1209,不息風口,Endless Draught,
1210,雄心廣場,Brimming Heart,
1211,娜娜莫大風車,Sultana's Breath,
1212,鐵腕臺,Raubahn's Salute,
1213,高腳市場（住宅區管理人）,Goblet Exchange,
1214,高腳孤丘東北區,Goblet northeast,
1215,高腳孤丘西區,Goblet west,
1216,高腳孤丘東區,Goblet east,
1217,樹冠商店街,Dappled Stalls,
1218,神納大樹,Senna's Pride,
1219,鎮守石門,Autumn's Sentinels,
1220,芳草商店街,Wildflower Stalls,
1221,雅努·帕庭院,Yainu-Par,
1222,紫水棧橋,Amethyst Shallows,
1223,薰衣草苗圃西北區,Lavender northwest,
1224,薰衣草苗圃東南區,Lavender southeast,
1225,薰衣草苗圃西南區,Lavender southwest,
1226,樹冠商店街（住宅區管理人）,Dappled Stalls,
1227,海霧村部隊工房,Company Workshop - Mist,
1228,高腳孤丘部隊工房,Company Workshop - The Goblet,
1229,薰衣草苗圃部隊工房,Company Workshop - The Lavender Beds,
1230,乙太之光,,
1231,都市傳送網,,
1232,商店,,
1233,修理,,
1234,莫古郵件,,
1235,傳喚鈴,,
1236,僱員櫃檯,,
1237,通訊貝辦理處,,
1238,部隊儲物櫃,,
1239,傳喚鈴（旅館內）,,
1240,睡床（旅館內）,,
1241,訪客留言本,,
1242,簡易乙太之光,,
1243,迷宮,,
1244,碼頭,,
1245,碼頭,,
1246,搭乘點,,
1247,集落,,
1248,旅館,,
1249,冒險者公會,,
1250,通往上層,,
1251,通往下層,,
